id,top1,top2,top3,top4,top5,top6,top7,top8,top9,top10,top11,top12,top13,top14,top15,top16,top17,top18,top19,top20,top21,top22,top23,top24,top25
11465,4587,6114,162,20539,10641,8078,42314,339,2640,9587,3558,10383,43634,12623,11028,2614,11861,2788,12160,9549,18551,18402,9820,10559,168283
17190,27303,22167,25723,65501,25641,18197,2321,21183,2990,1408,12582,25884,8769,18462,55699,24929,9598,12104,11296,29825,600,2887,30528,26748,2058
55059,29918,9651,2640,31643,9208,11258,192,30765,10763,8358,33379,11527,2779,3981,10647,11120,11318,32076,52748,61418,11114,2898,138,3486,319
9085,11353,150,9531,21921,808,17159,6522,23805,4985,9713,11595,11064,10136,14839,1621,10411,8860,29739,3050,96,11066,90,18828,306,12158
17819,107743,203119,9374,39473,10398,9507,11974,9333,41006,9586,56934,48259,13783,46063,77223,42121,403,5854,41784,30815,29251,918,11593,18734,44497
46786,51763,35936,11107,91445,6106,35463,73079,9604,68426,10945,12121,2005,55731,11112,9382,36259,38921,3587,873,14444,10464,6279,77985,11893,9618
14776,9442,22160,564,31563,11962,1734,9967,59066,1811,17044,125123,46992,853,2038,55955,26162,13446,41160,44497,12101,33725,44705,34637,9067,31641
59585,94440,10552,31908,36136,311,11393,12560,10264,37135,75,10998,2259,51352,9945,31701,6106,31863,4639,1443,59569,29946,143750,11071,11674,5652
32855,71067,26959,45225,30950,52654,43488,14550,105,22345,13554,165,196,41974,36357,400,856,9255,11593,918,43510,9586,9374,30815,15139,9333
29185,9593,9414,161495,12623,279,29122,1688,42566,849,20283,13005,75889,26744,221917,98480,34379,249358,8208,2762,42160,10540,1075,70042,12655,10890
39787,14441,1700,9749,10663,78133,19076,25969,21252,949,19200,59232,36094,31044,68,586,635,6279,1597,1607,10875,10971,8052,11929,25993,11005
32059,26269,287,9441,23954,50203,36685,16340,687,10731,10585,49788,9479,1541,25562,8973,15940,12506,397,13697,49803,15764,215875,21349,37144,8487
505,65796,12150,11028,66034,40480,46119,10490,32081,832,10132,764,127602,825,10776,47907,635,10937,10068,2453,11828,47475,641,150,9604,11595
4486,19601,54850,12257,5332,29825,9071,47302,197,1844,161806,15730,16,11618,22500,18762,27431,99040,41784,18462,124614,10585,11654,63564,49935,17044
10345,9604,6106,55731,110513,12110,87078,16084,14285,8986,2923,220,453,11886,47493,31955,3981,78076,10657,26890,48958,525,9325,27681,24452,10530
10222,9103,9405,8831,17466,9594,10134,2019,9091,11667,10861,9349,10366,11690,37498,269,624,12623,2614,22213,1637,12160,10427,175,13666,32924
12774,26475,11934,41282,11929,9605,13342,22479,45019,23333,1946,97406,41240,1480,12508,10225,9989,10314,22733,13503,24100,9425,9589,31083,37722,136558
14621,29739,9529,31667,807,10562,11419,12123,47889,278,10480,18989,27625,11153,8367,5825,2608,11418,22317,16550,306,32484,125263,183,10683,41730
19118,10276,2300,17971,52770,26719,299121,2171,1091,10162,11381,12538,49721,28732,20457,23945,13997,46798,838,14267,8337,19150,8840,39180,10972,20468
14372,1369,1370,31703,1368,9531,2362,10803,10670,5549,5548,4824,38153,11969,6520,15983,38558,27396,11586,28628,54007,865,5923,11209,24575,9102
15138,26603,24086,41417,9873,20762,57240,183,77985,20367,41276,26531,9531,585,51521,16508,9967,18282,13320,13485,3033,10137,14906,34077,209345,19933
9972,18355,11398,11372,38153,466,22256,931,23210,10206,31017,11967,10057,651,47817,17182,9086,38925,19176,17170,88893,11281,1367,1371,16619,1374
9494,12122,17362,2639,10371,33689,10642,94260,9603,11418,13342,18205,42158,36447,14578,14709,41801,621,11228,49963,125537,10349,2323,754,9208,931
17362,12122,9494,2639,10371,33689,27397,27150,31083,55059,94260,12919,10806,18205,10858,17447,40772,36049,68924,6521,22490,20758,40154,18228,223,11462
9942,792,9416,10673,8738,34379,10336,10547,38153,10057,99479,20681,16934,9255,9057,10655,31618,9717,38965,10098,28971,914,27859,43911,22323,28978
8216,1499,31682,10787,22588,25719,32458,11853,4104,20927,103488,15143,18691,1585,12236,12107,10137,11979,136134,1694,10871,75641,903,107946,11808,32081
4296,4988,2112,143299,3110,29015,39283,846,70934,72987,2428,10803,8336,3604,2292,25392,11223,9730,44321,8413,3134,45549,993,9425,30379,10972
24739,6951,97406,14052,10906,15785,16395,11327,183,18222,14585,28047,11234,9570,35201,274,4476,68,9433,2669,40505,20794,15762,949,37969,497
39197,41768,10567,125582,34152,11352,1710,378,38129,159185,236,3114,34314,713,9101,46889,33762,9089,10423,33657,10442,1687,37112,1685,9816,50541
9686,11562,696,11561,703,11686,10440,30890,28176,11337,11448,2639,19200,11302,11694,11485,9684,10569,11624,15875,8217,11374,106143,11517,85,9466
27418,1945,104301,43566,29076,11780,17126,1770,424,1893,4415,11618,88,21736,32567,291634,20681,1880,251,10135,1089,48834,18316,35868,41841,18420
39002,9390,11978,13,11856,31863,9058,12715,9089,20443,16560,8867,6,12117,2428,36355,3064,55936,125582,20681,479,11888,380,40820,12159,9715
43345,4174,19664,11349,12501,10911,22915,794,10339,17887,4460,804,31667,33668,33245,35412,15497,33667,16241,37305,18118,31037,38617,595,2148,23928
31606,15413,39934,213985,47692,12724,10539,6346,9798,8963,8012,10083,11000,12106,11306,10393,8007,66,33,642,124821,11088,5503,9967,8536,407992
27607,11307,123360,39953,24081,8217,1955,10149,2157,11543,17771,2666,47434,1552,77074,9403,25884,26174,16619,9382,9447,127973,11853,31682,10034,963
37146,2649,58048,21612,687,134368,6075,26578,10142,5971,47724,11040,475,303693,70199,10126,24525,10155,13715,27526,10950,38295,5955,13342,8741,3110
20006,6471,47596,49788,43329,10651,595,9559,17169,688,65158,20391,5551,33,66,15393,21866,10015,10354,429,8879,17689,10650,11901,10747,39424
8867,12715,11955,11037,2038,28737,9349,16958,11978,8420,2457,9487,11649,11856,110,24940,9089,6,31863,24206,20443,9058,12663,12117,16560,2428
12663,15379,3980,2163,24575,9349,10329,124821,39930,11649,15983,8867,24206,40639,23928,161806,49929,9730,8741,2779,11101,62185,4175,19997,32275,6715
331,334,24066,329,2277,20637,8413,275,10493,9977,35119,18192,21484,330,9423,2157,10249,2924,32595,867,43715,2666,172,8217,12241,10768
11467,12499,9535,15698,639,585,54087,10525,11896,17126,1406,6073,1551,47881,11191,8834,37667,11310,12233,3172,9300,1618,17589,12596,9835,95
327,5910,16158,10471,22314,16295,16085,18118,907,134,316098,102878,26889,94857,890,37144,8470,2924,37094,12623,949,9411,28732,8984,11478,27396
1548,88224,37920,36344,26564,19124,4722,22796,14271,9037,11569,762,154821,16249,251,10586,177,29243,22292,583,68,36819,4816,6116,20096,54933
13403,52654,30950,492,43612,2787,90414,854,11103,12656,9563,8067,36914,46992,31610,10397,37636,10402,525,84586,121357,2028,786,11068,2609,218
869,47504,22073,37667,500,18971,12489,1073,862,863,25447,2067,6415,71881,13762,15196,42739,8469,268,2133,18660,10376,11858,21661,14583,1688
552,10434,24858,144,4973,9423,36447,134368,11698,11710,110428,21253,37691,19600,51242,218624,10763,3784,42981,12187,68274,26949,49963,18691,40694,712
36095,38047,11239,6715,39256,11878,11712,346,11953,9764,11645,87462,37144,13889,13762,32076,70199,27452,16307,2924,77571,4232,27958,8984,38560,27396
33379,11527,5279,11120,11318,3486,261246,10763,109614,8358,10342,29918,55059,9651,58102,2779,32076,52748,10647,61418,11114,138,2898,229,8584,9398
196859,2619,136134,172868,10215,40880,33430,13853,10054,79593,51179,45864,15745,8043,3116,14534,31657,954,25624,10683,16314,11522,25128,33172,85328,123056
47574,9281,744,42010,27444,10868,75889,10162,118052,10390,11844,9745,567,16562,36915,9438,10135,476,19158,381,288,63956,521,218473,31516,11814
2171,8844,12559,20457,18153,266022,8866,10163,14040,17971,1091,10162,11381,28732,12538,46798,49721,23945,13997,8337,8840,14267,10972,11654,15785,39180
87462,14464,20348,28120,9437,10398,1857,18681,635,8470,11596,10564,27346,37094,46614,949,2924,578,18197,17466,10126,55727,10117,9277,845,10212
20307,9448,29154,10496,16620,31017,161070,9517,11967,10057,47817,5894,19176,17170,9086,17182,3073,26661,34714,18355,9972,1644,12476,1551,11398,9285
19142,17918,75555,768,20309,31016,817,2667,24831,11596,28941,11446,40446,40562,1091,2457,16958,8867,1892,12715,10925,38126,26689,10785,8420,10559
41946,19379,13549,139058,13853,28597,5894,1585,11326,41841,35292,17917,10803,9417,9531,25898,10673,29064,10784,249882,10057,29048,1892,93946,54575,1092
10135,36915,9438,476,218473,15983,125587,15940,63956,26956,88,10162,9281,744,567,118052,381,9745,521,10390,11844,288,11074,19158,42010,16562
32767,10803,24575,34014,11667,24977,46727,11209,2907,9531,8095,2758,27396,29228,9314,10339,21362,1770,11586,11837,16158,5971,28902,20024,628,77915
56162,3543,47686,1535,819,62127,4477,550,161,45325,37302,9445,24584,88893,63437,17539,62677,15128,9466,10699,10687,11327,9426,10137,10872,248
24254,136311,11893,97805,49721,19324,17126,1551,6073,8834,33245,11191,16441,53761,303693,32081,21056,14506,25557,32049,16306,109478,3512,44326,11455,13612
19236,1933,13764,11395,1718,46835,31388,1902,55,11596,9946,11542,11082,12238,11618,29239,1091,251,297,9945,16307,29911,27958,9824,21362,10972
32261,41590,31583,9659,27841,1955,52780,24081,4824,11780,17771,52633,8217,9040,2157,10149,47434,2666,88875,22733,820,9314,13852,18644,17949,16158
60276,19562,42159,21500,9469,769,17494,50225,27281,124639,28975,32611,14821,1923,10464,20565,22317,2892,32569,22102,29739,96,90,306,14662,14621
12150,11028,65796,505,66034,40480,46119,10490,11062,832,238,1813,10132,10776,9366,764,3784,127602,40628,825,47907,8592,42314,10174,94440,11456
11185,11072,24103,10083,3034,9531,21921,6346,8012,11000,10393,9085,30197,11306,8963,9798,12106,66,26789,252,8007,33,23599,31516,43342,25842
47045,21879,13105,25099,20704,9660,239,11575,976,36489,36568,58372,1389,9529,530,1639,12714,606,38295,10806,26515,25438,1380,11363,32562,28941
18683,124625,124633,34299,10945,14429,83718,40154,40820,284,380,36929,46797,11873,28736,31618,14778,20681,4986,628,96196,10655,40156,24828,10322,10653
12521,15031,12158,15239,281085,11596,4233,4234,4232,26149,11503,17918,33278,11353,150,377,35588,9085,808,17159,10136,8336,11223,11545,6522,679
12478,20637,37616,7305,61651,77936,8843,60670,98505,9464,36344,21311,110428,2731,1959,6312,12614,918,9660,52961,38560,11575,183,172868,14052,164
49788,10585,9479,9441,6471,20006,26269,47596,287,32059,23954,50203,36685,16340,15489,11797,2105,9475,21612,772,10634,26949,43329,415,134368,24126
31083,37722,13597,10249,90148,22733,1389,12508,53879,88,241058,26475,39424,41282,10833,1542,11934,32284,11932,11929,9033,38509,12774,10386,9605,282919
30666,11777,35196,10537,9748,795,10684,41963,19124,858,10868,9359,14612,32027,125498,27141,10449,9489,10050,25155,42486,11308,32924,15855,66035,11521
25155,39875,48686,14373,681,19124,30666,18801,26203,55561,9272,1770,11594,28902,10278,62185,24099,43194,20455,65134,31863,102933,11517,25232,4722,139408
65015,9647,24645,9663,27958,19357,85,10925,27932,13962,28736,36758,713,13787,13549,24929,17887,83718,2124,28580,3134,26282,596,35066,31102,16633
24077,1245,9440,4584,11790,47018,9713,25994,20759,13783,2210,13766,20682,31535,3573,2292,76996,9426,10658,34604,11349,36614,10911,1688,2441,10992
9618,12502,10396,10948,2163,2924,2164,1091,9425,11969,38925,14475,2320,12138,6978,20173,10061,1367,1371,1374,11983,17494,9271,1103,11893,9008
16560,38617,2148,11978,29786,62677,10687,11856,9466,10699,15128,43905,9426,248,41588,24071,167738,10137,1541,31863,10872,49806,9058,12715,9495,9089
31608,9446,1598,2614,10155,8388,17834,31610,11595,16096,398959,6522,28121,38129,20794,2605,11966,17691,9737,18423,695,16094,10671,299,8738,37291
22102,10117,10466,20348,609,2360,24560,40926,15856,56428,293,11133,1857,4975,11335,14052,11038,694,9570,16084,15598,29739,11773,96,90,11153
6951,97406,24739,9717,40820,14412,17834,2075,9326,11856,1779,714,10303,8452,862,863,11591,37244,2280,31052,19664,2887,1443,19259,11974,9355
11959,34604,11446,32458,8223,161795,15658,18935,188589,9741,184,6071,680,42458,10479,11412,12107,9644,24977,12614,253632,6116,9413,10691,3784,238
2616,2609,11814,19259,118052,269,9745,10162,11064,9438,9281,30690,63956,11844,567,10390,36915,42010,16562,10135,744,476,19158,381,288,175
7091,47260,23111,69851,2039,9802,11296,754,18205,32015,666,12518,55912,1701,15104,10427,795,8649,123763,8688,10660,54795,124304,10013,5994,8224
249,10303,9326,8737,11223,10673,17834,10830,364,32499,14412,2075,31052,11591,11975,1443,15723,11088,10896,9493,6280,46889,14034,201724,11896,23518
11342,33516,1634,36047,24126,72031,9067,36657,16441,77064,11003,15559,629,9445,84198,10326,11415,15059,18215,9825,36929,9725,11675,9728,104878,12500
183,62994,11001,23223,8835,14052,31504,10906,24086,14585,26603,18222,18069,18282,77985,11575,136311,20367,903,12614,918,9660,52961,630,38560,15138
32330,26337,2275,63,4965,9361,32144,26203,11851,11853,260,32331,17198,14443,607,13824,111367,9922,10637,11943,10222,75793,210307,4918,6415,11858
24126,33516,47947,11342,2134,19736,15489,226229,65460,108365,16235,19490,14886,2105,3049,415,10585,21612,41784,9479,10634,26949,134368,9475,34637,16097
8494,8491,77670,38982,32060,200,199,37530,10878,13567,47018,8844,18975,56934,24100,193,714,24831,24808,68,29938,10019,17006,62695,2163,59585
26535,14778,24828,1624,13757,13850,11224,49922,10340,14906,10693,10653,12092,11360,17589,12596,11467,585,639,32513,3172,3116,26578,9300,21142,12233
41784,19601,47947,58911,226229,2134,108365,19736,24126,3049,14886,16235,65460,19490,99040,4486,13783,117781,77223,27932,11857,39314,39473,48259,94440,41006
27431,11202,654,18647,54850,11618,1844,29825,12257,20115,5332,9071,197,161806,16,16395,22500,18762,4486,11906,9078,11654,21620,14683,10585,124614
2148,38617,15698,16560,4824,22915,4174,6520,1049,33245,43345,114,4806,1592,240,11975,238,592,242,227,7095,6114,28176,28368,10013,28
42033,30157,21538,32305,37291,11531,1701,9989,9844,24266,13503,10314,26255,136558,16690,43342,27327,5919,5333,10987,28353,9728,11478,213985,15875,5548
11308,10868,9359,32027,14612,42486,32924,11521,71881,1049,18169,274,29015,21500,686,16084,1945,11557,9089,27141,10050,125498,32331,32020,15855,66035
23239,31768,2293,37141,45712,11416,1572,1642,38718,75250,12537,4961,9313,11849,104896,30265,50562,26522,1413,90214,17600,9540,11660,1909,2788,35144
53119,34024,13701,21873,600,10723,6282,40841,126152,9427,267188,762,1636,39467,18192,16297,3033,10406,37165,329,2637,1018,21370,133115,9614,9678
31941,38615,10131,10155,1598,11595,31610,106143,22314,12537,11535,42724,37230,150,20287,50116,10990,4105,31662,26941,20318,31608,24086,10879,19819,87729
19317,2768,12584,25212,12628,18420,168535,34314,33762,4281,33668,10423,9101,910,69605,19931,33657,10351,2255,214735,9032,149687,10349,26578,32093,42010
27813,287,32059,10056,36685,9599,9441,26269,2294,50203,15940,23954,16340,21242,607,22994,4460,16127,5680,109479,10411,26617,10957,22796,8130,68170
57745,55912,125520,9609,241,2981,9594,22167,32574,3595,922,18331,41357,10533,2155,9772,579,9066,22649,8688,18,4954,53714,12606,4965,10303
2057,9691,8818,253632,90148,17402,48781,4203,5,2469,3558,10428,9481,9679,9342,28308,31306,8068,20761,46029,22048,1911,24587,145925,1995,18555
9880,52961,5780,69928,35201,15785,1939,15121,12614,433,26941,94857,62463,31121,220,291861,2654,76,12312,71,10973,907,76083,2665,29005,18892
5175,2109,11713,10974,10975,9416,10622,9404,11134,10634,8584,19267,33542,16097,23805,990,29968,18764,10098,12207,11827,33676,11230,78149,46992,5994
21596,102461,31336,105763,67385,9816,108,80677,117500,66597,10668,21355,2770,30528,1850,61560,11907,10497,12618,53092,8447,10086,196940,547,10833,84116
41951,11772,25636,48834,19760,1834,26167,64900,454,28971,10571,99002,2767,147,392,53023,949,36094,586,10722,68,85242,635,40639,1597,10872
11385,25898,301,6644,16307,22613,11209,77908,40639,43832,900,3085,15875,29372,910,759,838,2300,21876,12584,17664,3114,851,3109,91217,27396
4484,11684,39177,12652,78285,10102,25739,43612,266,22501,3934,60951,48750,649,64567,290157,2039,9802,11296,754,50785,115810,26813,3134,408,68806
11684,4484,39177,12652,78285,10102,25739,43612,266,22501,3934,60951,48750,649,64567,290157,2039,9802,11296,754,50785,115810,26813,3134,408,68806
44414,51321,13853,11867,16180,2292,3604,846,25497,125520,2625,36234,451,12616,8973,9730,49805,9631,25392,15059,37144,2428,44321,41952,3134,10972
44258,4918,25993,55306,27632,22479,185,7443,10461,46797,26561,125021,12635,9443,93946,22796,1485,21132,11481,2770,46027,120,2668,20115,56164,9273
20391,9559,688,5551,33,429,66,8879,21866,10354,15393,10015,17689,11901,10650,10747,26170,938,11694,8348,24679,391,4929,9386,8197,10648
12584,910,33668,4281,69605,19317,19931,34314,33762,10297,2768,10423,9101,10351,214735,33657,2255,9032,11209,40639,17664,3114,26170,11697,29372,984
70042,29122,16375,16096,42566,299,398959,34637,79515,62,2320,111,18603,28121,6522,1075,106837,8388,38129,20794,17691,10671,20595,9737,113286,2769
1627,840,17961,147,37949,1628,1716,19426,21588,46748,4973,197537,14283,77010,20967,33828,67385,196940,117500,124676,8487,80677,269,175,13795,61560
11542,64166,29251,62463,59066,32043,16550,15919,7520,6116,26791,711,2666,48287,10130,11054,2157,8217,55123,27059,11008,24257,10149,17771,11586,57855
17169,17689,21866,10650,20006,10651,9559,688,20391,5551,33,66,429,10015,10354,15393,8879,11901,10747,938,34106,28966,73969,8348,73482,60033
39176,5769,66597,54575,29064,10784,2102,249882,9417,13795,11422,12101,27932,11234,1480,871,665,41946,10803,11123,22279,9366,12596,49788,9558,26561
33214,24453,41974,36040,10948,12502,9008,9271,11983,10396,61752,26282,45671,22356,3085,39391,71754,15209,18835,57855,9618,931,38509,20423,21538,9802
19267,30062,9343,5175,11713,170767,10974,10975,144953,12238,990,2109,215373,10622,8584,69851,35650,9404,14906,31023,23805,33542,11134,12207,18764,10098
2770,37108,2105,21845,9816,27723,22796,93946,12635,4918,1485,125099,44258,21132,11481,9443,46027,2668,20115,10668,21355,9273,120,10497,12618,1880
12610,36739,9061,15765,603,9889,8467,11543,544,2123,18550,22073,8413,40480,967,10518,982,168450,43103,16241,23383,16420,9064,1712,16249,15489
1933,25147,9905,6623,41659,345,2246,11259,6435,1902,16307,18990,682,34996,41974,11843,10493,14550,10577,105,707,10656,10395,13554,36758,19382
13496,38809,20697,9268,10592,12518,25221,10154,39282,42787,25232,281085,200383,10687,11001,9425,10406,41417,11569,11068,9079,29193,23283,10510,955,23333
21055,41160,10622,9531,76,26956,10973,167738,16158,77915,25560,11933,114,4806,8095,34014,10803,6520,1049,2617,4824,44705,10276,5923,20197,25520
24936,42739,87078,9300,30943,41801,47144,26378,29193,124633,96484,20697,79515,11654,54933,26170,12584,1091,78256,14285,20024,9946,22314,984,11068,9079
